ca-GrQc, 5242, 14490, 0.25, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2371.5, 1874.5171378250986, 0.01342248911253031, 0.005951258190072216, 0.5688888888888889, 0.3442970612600669, 0.5269608588780478, 0.9576136750134442, 626.3, 1151.6059366525224, 0.009597252533226797, 0.010491452730306825, 0.1288888888888889, 0.20144879909220784, 20.6, 5.015531433014408
ca-GrQc, 5242, 14490, 16.0, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 3204.9, 1525.73031328898, 0.01509469211633586, 0.008544256890397263, 0.8533333333333333, 0.14635957375085593, 7.3625934605287755, 1.9036644449982107, 44.3, 15.720121571483542, 0.3123752547729961, 0.11353214427716364, 0.44666666666666666, 0.11059137703680663, 30.9, 3.725288952252937
ca-GrQc, 5242, 14490, 16.0, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2326.2, 1886.0035230319397, 0.07349654279167431, 0.10233583486515838, 0.7911111111111111, 0.22859984146352064, 14.816415391913472, 2.304006937701365, 55.7, 22.370863987686203, 0.5641798070022714, 0.1642080406002823, 0.7622222222222222, 0.0564617451856578, 62.1, 11.46443776786866
ca-GrQc, 5242, 14490, 8.0, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2913.2, 1253.0747782953738, 0.015858448282892453, 0.009638497860777974, 0.8266666666666665, 0.12430327089424019, 2.7718843936638793, 0.37859013665539704, 1556.1, 1855.3115611370747, 0.07750225026225097, 0.06809038329591598, 0.6111111111111112, 0.33607922509705673, 23.6, 1.505545305418162
ca-GrQc, 5242, 14490, 2.0, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2696.8, 1485.845498174169, 0.013541844584531147, 0.005990156106409174, 0.6666666666666667, 0.23517789431685251, 1.2808407465710077, 1.3317512419489657, 1530.7, 1651.323445670842, 0.013277649884957906, 0.009838392542367005, 0.3888888888888889, 0.4020864650510249, 19.9, 2.3309511649396115
ca-GrQc, 5242, 14490, 0.5, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 3204.5, 1536.4941515599003, 0.010988758672636248, 0.002803954638049681, 0.7088888888888889, 0.25583988477020514, 0.31425752791747924, 0.38574433594045754, 352.9, 434.1104442164203, 0.007339864323007128, 0.007361235477191222, 0.08444444444444445, 0.10569516433621907, 21.4, 2.3664319132398464
ca-GrQc, 5242, 14490, 1.0, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2769.5, 1738.7501417844817, 0.013423234910618883, 0.00754809761673556, 0.6488888888888888, 0.29046105915620674, 0.8882182279678352, 1.066190454242919, 1020.5, 1286.7892212790719, 0.006055280147049729, 0.004658484426930496, 0.22000000000000003, 0.29190260885950453, 20.8, 2.2997584414213783
ca-GrQc, 5242, 14490, 0.25, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 3117.7, 950.7917227237521, 0.010681280937891904, 0.002059238875142911, 0.7155555555555556, 0.14470062752088628, 0.553099738464328, 0.91244133552149, 650.2, 1074.7460475231658, 0.00500623887656771, 0.0055171196171444024, 0.13999999999999999, 0.21109161703367804, 20.6, 1.837873166945363
ca-GrQc, 5242, 14490, 8.0, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2343.5, 1662.0470811622636, 0.017890738248960553, 0.009896507242743154, 0.68, 0.2106101919405743, 2.6593133075560766, 0.33171921156375644, 3355.9, 787.6134768329507, 0.012953393817408778, 0.00574957856163835, 0.8777777777777779, 0.06646058683306061, 21.9, 2.64365067451978
ca-GrQc, 5242, 14490, 4.0, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 3068.3, 1666.8747236803506, 0.015795627161565212, 0.013198775951009205, 0.7244444444444446, 0.2494878155261734, 2.6163554450143787, 0.31892509119065904, 3243.0, 676.9235965421472, 0.01246461734045752, 0.0031548671691432207, 0.86, 0.06952711129041371, 21.4, 3.2041639575194436
ca-GrQc, 5242, 14490, 4.0, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 1780.5, 1698.213587535116, 0.025593361013178172, 0.01740256472484444, 0.5555555555555555, 0.2944386209533599, 2.7014964304033784, 0.19832446454759511, 3371.2, 388.1923349177427, 0.010780173900771564, 8.431192159282599E-4, 0.8044444444444444, 0.06772817452244419, 20.7, 3.198958163736021
ca-GrQc, 5242, 14490, 0.5, 1.0E-6, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2642.7, 1376.0261665793682, 0.011890852636751239, 0.003212860428301564, 0.6333333333333334, 0.1993817604991818, 0.5858212364961757, 0.9431238727025925, 620.0, 1165.1300356612562, 0.009659787745440367, 0.008516401199397913, 0.13555555555555557, 0.21531232299492406, 20.8, 2.820559440174157
ca-GrQc, 5242, 14490, 1.0, 1.0E-9, 22.391304347826086, 45.0, 2.7642121327737503, 0.0, 2126.3, 987.5069676266143, 0.01235513220677064, 0.004349993733481687, 0.5222222222222223, 0.19716787635860986, 0.6215020551091797, 1.1438528528845282, 742.4, 1372.778302081828, 0.005010572874192909, 0.005491523559608787, 0.15555555555555556, 0.27557148500353, 20.4, 1.7763883459298973
